0.438033,0.014512
0.270485,0.036000
0.333865,0.018898
0.290831,0.005910
0.328808,0.018970
0.490149,0.036000
0.288595,0.010374
0.345856,0.014572
0.308565,0.019343
0.452826,0.021386
0.319989,0.008112
0.287191,0.013402
0.287960,0.004690
0.297825,0.014306
0.354331,0.002651
0.313493,0.002710
0.431114,0.011700
0.403949,0.011541
0.401752,0.014222
0.457842,0.036000
0.391724,0.007958
0.365161,0.007958
0.298425,0.012653
0.330137,0.002677
0.418208,0.015224
0.306184,0.005468
0.438609,0.002702
0.400383,0.004419
0.373704,0.002644
0.398445,0.018719
0.354444,0.016921
0.298959,0.018355
0.495239,0.036000
0.389931,0.002647
0.289986,0.002797
0.453131,0.006408
0.382248,0.011503
0.287003,0.008497
0.302406,0.005188
0.410982,0.018803
0.425141,0.018015
0.457662,0.006446
0.338157,0.017491
0.341890,0.008904
0.325195,0.019023
0.295394,0.008334
0.283720,0.008656
0.309734,0.014819
0.474458,0.036000
0.295246,0.002768
0.448195,0.021255
0.297260,0.002761
0.292787,0.022225
0.291326,0.004654
0.287013,0.005647
0.299263,0.002754
0.293537,0.036000
0.318026,0.014695
0.373063,0.010912
0.378171,0.009719
0.285429,0.005350
0.405648,0.018155
0.289220,0.018379
0.449786,0.010058
0.370221,0.014369
0.298766,0.004596
0.284408,0.006658
0.361780,0.007961
0.374786,0.009723
0.402091,0.002651
0.366231,0.013301
0.287578,0.016461
0.341824,0.005511
0.437383,0.005104
0.410726,0.014574
0.313664,0.010341
0.437562,0.009939
0.361908,0.002648
0.297394,0.015849
0.435879,0.002696
0.442188,0.014558
0.307834,0.002724
0.321559,0.005694
0.377711,0.011499
0.398106,0.007078
0.459743,0.002764
0.285531,0.008892
0.330739,0.014068
0.385781,0.010618
0.317862,0.002701
0.288863,0.002804
0.335300,0.005049
0.423369,0.002674
0.262701,0.036000
0.308015,0.011882
0.306441,0.018135
0.349790,0.010959
0.459238,0.008316
0.425653,0.008048
0.421424,0.004455
0.442614,0.009978
0.314419,0.013631
0.285935,0.013523
0.435803,0.015403
0.338027,0.013414
0.303901,0.002738
0.412353,0.016995
0.446219,0.010927
0.366052,0.010803
0.300738,0.005813
0.278768,0.036000
0.290349,0.013527
0.429376,0.009875
0.441477,0.024885
0.283453,0.002844
0.369905,0.010620
0.304725,0.011932
0.290737,0.009056
0.325346,0.011095
0.305537,0.036000
0.345580,0.018801
0.286747,0.014580
0.450761,0.002732
0.417734,0.010712
0.290230,0.017184
0.294518,0.009290
0.297044,0.019740
0.451657,0.023281
0.421089,0.017059
0.439335,0.011776
0.402638,0.016925
0.345817,0.010295
0.453763,0.015711
0.365821,0.015095
0.288333,0.006574
0.414756,0.011595
0.426110,0.010451
0.285822,0.010804
0.397573,0.004417
0.274152,0.036000
0.334225,0.009831
0.346208,0.005026
0.285362,0.009545
0.441398,0.028807
0.446225,0.005442
0.410635,0.007402
0.450458,0.036000
???
-0.122414,0.006310
-0.049729,0.006216
-0.144991,0.003849
-0.125624,0.013958
-0.074662,0.008711
-0.106424,0.006260
-0.133970,0.011483
-0.046017,0.006218
-0.010454,0.002927
0.014175,0.019330
0.018120,0.018119
-0.042359,0.009967
-0.002106,0.010533
-0.049700,0.002485
-0.017517,0.002502
-0.037396,0.009973
0.032942,0.006588
0.003811,0.013974
-0.146744,0.014285
-0.129249,0.001390
0.014111,0.014111
-0.086405,0.018784
-0.142777,0.011576
-0.149095,0.009075
-0.131340,0.014027
-0.117023,0.006292
-0.133715,0.008914
-0.062360,0.016213
0.019353,0.014192
0.006380,0.016589
0.030057,0.009148
-0.118242,0.003774
-0.029572,0.010413
-0.102552,0.006253
-0.093637,0.008739
-0.010084,0.013866
-0.139819,0.011545
-0.130614,0.006340
0.008954,0.016630
0.024832,0.016991
-0.013788,0.006267
-0.062073,0.001241
0.014025,0.002550
0.016752,0.016752
-0.096116,0.006241
-0.046056,0.008713
-0.088838,0.016266
-0.140111,0.014140
0.014040,0.006382
-0.114218,0.003765
-0.133302,0.003809
-0.018035,0.017196
0.011459,0.006366
0.002121,0.017387
-0.013818,0.011306
-0.139327,0.006391
-0.133503,0.006357
-0.128744,0.016571
-0.045989,0.002486
0.078666,0.036000
0.006396,0.019188
-0.127698,0.003793
-0.002100,0.002101
0.027393,0.011740
-0.128447,0.013989
-0.104184,0.013808
-0.086152,0.013734
-0.037938,0.017094
-0.026382,0.018844
-0.069802,0.013711
-0.018774,0.006258
-0.114340,0.006282
-0.049822,0.011210
-0.120194,0.013917
-0.125264,0.008857
-0.002521,0.006306
-0.126195,0.019120
-0.213334,0.036000
-0.013871,0.017655
-0.148653,0.006463
-0.123349,0.019075
-0.046153,0.013721
0.024494,0.002578
0.027516,0.014413
-0.106330,0.003753
-0.131070,0.011453
-0.110338,0.006269
0.024538,0.006457
-0.126479,0.006324
-0.046103,0.011214
-0.013837,0.013837
-0.086270,0.016254
-0.209334,0.036000
-0.082065,0.002487
-0.136201,0.003819
-0.101596,0.013797
-0.006338,0.019013
-0.022502,0.006251
0.003828,0.019141
-0.082523,0.017506
0.016633,0.006397
-0.143322,0.014203
-0.038698,0.013732
-0.049876,0.013716
-0.140531,0.016761
0.002530,0.006323
-0.102706,0.010020
-0.105743,0.010449
0.011569,0.019282
0.006344,0.008882
-0.097857,0.016309
-0.006288,0.002515
-0.149621,0.011709
-0.074740,0.011211
-0.069594,0.006214
-0.142585,0.018147
0.008904,0.008904
-0.082360,0.013727
-0.142262,0.006408
-0.016384,0.018905
-0.077334,0.013720
-0.097722,0.013781
0.021857,0.006428
-0.119715,0.006301
-0.152561,0.009128
-0.106458,0.001252
-0.113452,0.013866
-0.069726,0.011206
-0.131999,0.019223
-0.078308,0.002486
-0.054721,0.008706
-0.098687,0.006246
-0.106776,0.013818
-0.097549,0.010006
-0.152104,0.006500
-0.090647,0.017963
0.019238,0.006413
0.022114,0.016910
0.010630,0.010629
0.008936,0.014042
0.082666,0.036000
-0.054642,0.002483
-0.089706,0.006230
-0.118108,0.009668
0.019300,0.011580
-0.137172,0.014102
0.022037,0.014259
-0.029935,0.006237
-0.026342,0.016307
0.006355,0.011440
-0.102523,0.002500
-0.037321,0.002488
-0.058334,0.003723
-0.117491,0.013897
-0.011295,0.006275
-0.074599,0.006217
-0.010478,0.009641
-0.054675,0.006213
-0.026206,0.002496
-0.006316,0.013896
-0.091174,0.011241
-0.088349,0.003733
-0.073566,0.013716
-0.033610,0.003734
-0.057645,0.010369
0.006333,0.001267
-0.130419,0.003799
-0.108914,0.003756
-0.051181,0.016228
-0.011355,0.016401
-0.134248,0.014064
-0.008818,0.011337
-0.126710,0.010137
-0.033746,0.013748
0.017536,0.009837
-0.151831,0.002594
-0.082114,0.006221
-0.109119,0.008780
-0.057315,0.013706
-0.053740,0.018746
-0.026262,0.010005
0.011517,0.014076
-0.142492,0.008986
-0.018834,0.013811
-0.022523,0.008759
-0.150206,0.014368
0.027211,0.001296
-0.042510,0.017505
-0.022574,0.013796
-0.145240,0.006427
0.011447,0.002543
-0.058358,0.001242
-0.130367,0.017893
-0.033688,0.009982
0.030339,0.011872
-0.074554,0.002485
-0.013779,0.002505
0.006330,0.003798
0.089333,0.036000
-0.097435,0.001249
???
-0.051098,0.013687
-0.005683,0.013260
-0.148626,0.005539
-0.133798,0.014391
-0.147018,0.010171
-0.019474,0.008346
-0.114772,0.014575
-0.134337,0.006397
-0.145924,0.012649
-0.074872,0.002706
-0.025159,0.019568
-0.168197,0.012353
-0.105653,0.018217
-0.078265,0.019111
-0.042132,0.013739
-0.086489,0.002703
-0.121810,0.018012
-0.172161,0.014427
-0.066072,0.008146
-0.002839,0.008518
-0.101689,0.014528
-0.017855,0.019735
0.000949,0.002848
-0.114074,0.004527
-0.054701,0.014588
-0.065989,0.005424
-0.049442,0.017397
-0.077549,0.002705
-0.101511,0.011783
-0.021511,0.019640
-0.001887,0.002833
-0.130062,0.013739
-0.015877,0.012141
-0.166804,0.006597
-0.171302,0.012441
-0.074042,0.005418
-0.166809,0.016204
-0.136946,0.005185
0.004825,0.009652
-0.089924,0.017258
-0.105369,0.014534
-0.029392,0.018873
-0.008446,0.006569
-0.074663,0.019121
-0.158008,0.010285
-0.041936,0.005470
-0.170480,0.005681
-0.174461,0.002860
-0.140625,0.008272
-0.054413,0.005442
-0.061780,0.013628
-0.169923,0.016320
-0.085128,0.013584
-0.062483,0.008150
0.001918,0.009584
-0.146371,0.002762
-0.137744,0.010102
-0.087513,0.006315
-0.186812,0.036000
0.010799,0.002945
-0.022298,0.013937
-0.119643,0.015526
-0.055249,0.002717
-0.162657,0.019975
0.009730,0.036000
-0.005973,0.009118
-0.138967,0.011964
-0.154441,0.015912
-0.136531,0.008247
-0.074550,0.017274
-0.012840,0.014093
-0.074283,0.011777
-0.069797,0.011784
-0.133429,0.009702
-0.157153,0.004649
-0.045514,0.005462
-0.097841,0.011777
-0.090063,0.019104
-0.018272,0.009601
0.008700,0.002900
-0.174452,0.012530
-0.074171,0.009046
0.000974,0.018511
-0.039548,0.017475
-0.113105,0.017331
-0.165936,0.014223
-0.005718,0.017155
-0.157686,0.008398
-0.006644,0.016136
-0.172329,0.006665
-0.126410,0.002728
-0.142790,0.015112
0.000962,0.013467
0.002886,0.010582
-0.004785,0.018183
-0.164157,0.004690
-0.022222,0.009260
-0.094520,0.017268
-0.160181,0.009368
0.004797,0.004797
-0.164684,0.018087
-0.097690,0.009046
-0.151183,0.010203
-0.081741,0.017256
-0.000953,0.010486
-0.061479,0.010338
-0.001942,0.021365
-0.058240,0.005130
-0.156999,0.002787
-0.097517,0.005418
-0.008427,0.002809
0.033081,0.036000
-0.081218,0.006317
-0.149476,0.002768
-0.154400,0.019105
-0.012305,0.019877
-0.101963,0.018208
0.006811,0.036000
-0.029402,0.005514
-0.090173,0.004509
-0.096519,0.002706
-0.050323,0.005269
-0.122914,0.019263
-0.157741,0.015023
-0.057095,0.006344
-0.155685,0.010255
-0.098012,0.014521
-0.166968,0.022198
0.002933,0.016621
-0.054800,0.008780
-0.078001,0.014512
-0.041410,0.019325
-0.153937,0.008982
-0.042889,0.008213
-0.041866,0.010422
-0.000948,0.005686
-0.069917,0.014529
-0.126291,0.014643
-0.264925,0.036000
-0.065933,0.002710
-0.146945,0.015159
0.006852,0.010768
0.004913,0.014740
0.008804,0.006847
-0.004729,0.010404
0.006736,0.002887
-0.086577,0.014959
-0.074410,0.014520
-0.081738,0.009686
-0.070405,0.002708
-0.026672,0.002759
-0.029543,0.012925
-0.117817,0.002719
-0.162509,0.013517
-0.002873,0.016283
-0.131744,0.019347
-0.017625,0.006493
-0.057901,0.002714
-0.033736,0.014933
-0.166076,0.009436
-0.210163,0.036000
-0.077328,0.005717
-0.049055,0.014930
-0.149298,0.018662
-0.106667,0.005424
-0.038405,0.018742
-0.129288,0.002731
-0.122060,0.010021
0.000951,0.004754
0.004790,0.002874
-0.118252,0.014288
-0.048923,0.036000
-0.150682,0.019654
-0.019046,0.018422
-0.169830,0.008539
-0.092910,0.004510
-0.114182,0.006343
-0.137619,0.017549
-0.170559,0.010481
-0.168884,0.020266
-0.153290,0.013993
-0.139191,0.018827
-0.128638,0.008211
-0.029370,0.002753
-0.167791,0.018217
-0.045673,0.011875
0.004861,0.012638
-0.006696,0.020087
-0.054285,0.011221
-0.012116,0.002796
-0.101354,0.009050
-0.172938,0.008599
-0.065418,0.014538
-0.081864,0.019102
-0.098608,0.018509
-0.053961,0.018293
0.013622,0.036000
-0.110349,0.005427
-0.164719,0.008471
-0.129417,0.005469
???
-0.185369,0.007116
-0.114697,0.005841
-0.292894,0.009260
-0.127871,0.016548
-0.296647,0.001476
-0.277463,0.014702
-0.229898,0.008498
-0.202085,0.013924
-0.141598,0.010277
-0.127902,0.004377
-0.190007,0.009890
-0.287135,0.015061
-0.208197,0.001332
-0.170183,0.017861
-0.172899,0.001580
-0.126261,0.036000
-0.246311,0.019112
-0.250955,0.011149
-0.286965,0.018088
-0.303790,0.001542
-0.118821,0.005982
-0.157594,0.006344
-0.126612,0.018088
-0.154436,0.002369
-0.190102,0.002297
-0.118790,0.009513
-0.130876,0.002533
-0.238404,0.006543
-0.277967,0.002803
-0.162241,0.036000
-0.169715,0.036000
-0.134868,0.005265
-0.264116,0.002746
-0.120578,0.011751
-0.249776,0.009612
-0.178369,0.013158
-0.123308,0.005628
-0.201953,0.016679
-0.120114,0.001508
-0.124155,0.019383
-0.267658,0.007859
-0.129850,0.013735
-0.277556,0.005709
-0.290747,0.009870
-0.142028,0.036000
-0.222031,0.018402
-0.139582,0.016904
-0.129803,0.036000
-0.171790,0.016034
-0.217962,0.009657
-0.219726,0.011188
-0.241990,0.005891
-0.269388,0.009757
-0.256477,0.012824
-0.119448,0.009699
-0.193921,0.018090
-0.145457,0.018561
-0.242450,0.010728
-0.255556,0.007276
-0.165630,0.006905
-0.145231,0.014777
-0.178169,0.002189
-0.280022,0.012836
-0.164207,0.001365
-0.122088,0.036000
-0.116510,0.006772
-0.131113,0.009357
-0.159272,0.016594
-0.289252,0.004317
-0.121615,0.014725
-0.289754,0.006261
-0.119673,0.013065
-0.115145,0.005891
-0.146272,0.005914
-0.229944,0.005844
-0.136826,0.015014
-0.209824,0.006476
-0.149093,0.007392
-0.123045,0.036000
-0.259179,0.011468
-0.122330,0.017325
-0.137916,0.036000
-0.222039,0.014017
-0.140514,0.007097
-0.147507,0.002792
-0.205402,0.002109
-0.186250,0.005083
-0.248860,0.004058
-0.189351,0.036000
-0.122539,0.016947
-0.124613,0.018341
-0.125481,0.014254
-0.271083,0.019397
-0.122089,0.005895
-0.281898,0.025134
-0.161563,0.010430
-0.162273,0.020051
-0.133044,0.036000
-0.278941,0.007045
-0.268584,0.016406
-0.189886,0.015402
-0.181588,0.002150
-0.202162,0.002666
-0.263134,0.006881
-0.174910,0.004571
-0.131672,0.036000
-0.156782,0.019246
-0.285377,0.002849
-0.136677,0.006340
-0.125491,0.018449
-0.285440,0.013013
-0.129136,0.002285
-0.209918,0.009740
-0.266304,0.002298
-0.226004,0.008877
-0.246212,0.014945
-0.216409,0.002810
-0.114046,0.002677
-0.291309,0.012199
-0.145921,0.036000
-0.277166,0.010252
-0.153703,0.018178
-0.122659,0.018277
-0.210316,0.004881
-0.225992,0.010601
-0.115534,0.001627
-0.158861,0.002402
-0.179577,0.008866
-0.132879,0.010055
-0.245601,0.005439
-0.281590,0.036000
-0.230020,0.013526
-0.229848,0.002227
-0.131458,0.016618
-0.145973,0.036000
-0.131088,0.013342
-0.280009,0.008972
-0.137751,0.002299
-0.150821,0.012959
-0.186133,0.017557
-0.273860,0.009940
-0.138034,0.013859
-0.114110,0.001592
-0.205935,0.014039
-0.135773,0.012563
-0.145801,0.002262
-0.181791,0.006038
-0.154781,0.005213
-0.253687,0.013261
-0.183087,0.016809
-0.118342,0.010426
-0.178598,0.036000
-0.127884,0.008820
-0.281906,0.013879
-0.152307,0.002080
-0.177719,0.010100
-0.273350,0.005424
-0.140828,0.019482
-0.136982,0.018649
-0.253979,0.002174
-0.126571,0.013745
-0.139532,0.013426
-0.125079,0.020034
-0.124798,0.019160
-0.173600,0.006256
-0.272906,0.016998
-0.126318,0.022039
-0.177634,0.015276
-0.149831,0.002319
-0.134543,0.009381
-0.241852,0.013885
-0.190042,0.005848
-0.260527,0.008699
-0.194080,0.008497
-0.178357,0.017997
-0.131481,0.005472
-0.116927,0.002771
-0.115925,0.008013
-0.151254,0.008843
-0.245618,0.012777
-0.242037,0.018296
-0.225947,0.013806
-0.148932,0.036000
-0.300985,0.001512
-0.124504,0.006684
-0.267119,0.015091
-0.174342,0.016702
-0.283172,0.018426
-0.170233,0.013561
-0.180468,0.036000
-0.169936,0.002314
-0.275367,0.019567
-0.117144,0.010041
-0.274593,0.006842
-0.165996,0.010048
-0.159233,0.005036
-0.138188,0.010042
-0.285210,0.020058
-0.132456,0.002163
-0.291700,0.002893
???
0.138484,0.001345
0.153193,0.005984
0.266055,0.009763
0.150605,0.018073
0.165594,0.003574
0.109763,0.006166
0.105720,0.019106
0.260275,0.018329
0.185345,0.003564
0.135589,0.001342
0.264098,0.008519
0.141884,0.006012
0.181786,0.013923
0.157977,0.009575
0.170268,0.005953
0.274080,0.008603
0.118382,0.014337
0.266600,0.002434
0.098069,0.036000
0.156498,0.003584
0.265341,0.013450
0.254594,0.010087
0.149967,0.009598
0.164145,0.001357
0.245820,0.014082
0.190007,0.017925
0.233465,0.018051
0.193659,0.005940
0.140647,0.003606
0.101263,0.002499
0.123909,0.018402
0.101793,0.036000
0.247166,0.010851
0.225881,0.009562
0.197959,0.014311
0.228103,0.005971
0.105587,0.006211
0.133138,0.014973
0.178253,0.017945
0.205752,0.005947
0.165864,0.008353
0.272020,0.013539
0.134059,0.006039
0.139425,0.018186
0.277586,0.008636
0.253550,0.006037
0.107682,0.006189
0.286439,0.006254
0.166035,0.010750
0.258133,0.008483
0.217961,0.017964
0.257812,0.006052
0.217953,0.014743
0.270277,0.018512
0.216130,0.013135
0.233495,0.008382
0.197336,0.001361
0.100538,0.011454
0.110205,0.011144
0.263602,0.006074
0.277067,0.021313
0.179785,0.008334
0.290483,0.036000
0.241281,0.008403
0.241916,0.013239
0.157760,0.005976
0.165509,0.017990
0.206143,0.010724
0.113180,0.018656
0.136302,0.006031
0.254208,0.018245
0.149979,0.001351
0.205368,0.001360
0.085655,0.036000
0.238447,0.005991
0.190156,0.005942
0.081334,0.036000
0.169386,0.014747
0.152697,0.015630
0.193586,0.014709
0.209402,0.005949
0.246604,0.001203
0.089380,0.036000
0.152804,0.001352
0.251353,0.018214
0.107321,0.018939
0.162314,0.005967
0.114266,0.008601
0.242776,0.009615
0.154097,0.014009
0.210133,0.009931
0.162186,0.009963
0.281118,0.001238
0.242363,0.005999
0.106268,0.013752
0.225527,0.005966
0.267837,0.020983
0.149760,0.005990
0.330207,0.036000
0.137643,0.014935
0.142801,0.014079
0.268670,0.013495
0.285510,0.002492
0.225677,0.018006
0.209240,0.003567
0.097951,0.006360
0.110462,0.013653
0.273560,0.006134
0.222097,0.013956
0.148366,0.018093
0.112919,0.010266
0.193914,0.009518
0.145089,0.003597
0.134921,0.018233
0.182239,0.001360
0.223437,0.010754
0.146899,0.009207
0.116654,0.011051
0.168930,0.017971
0.238622,0.014839
0.193515,0.003562
0.221547,0.009149
0.210581,0.017947
0.099641,0.001261
0.150787,0.003590
0.139006,0.013296
0.322758,0.036000
0.229753,0.009574
0.257630,0.002419
0.202020,0.017931
0.174277,0.013131
0.107500,0.003707
0.214106,0.003568
0.190408,0.009521
0.164144,0.015576
0.310345,0.036000
0.109242,0.036000
0.278069,0.036000
0.269428,0.015993
0.141072,0.010852
0.105517,0.036000
0.259476,0.015837
0.065334,0.036000
0.225326,0.015581
0.123063,0.008529
0.226615,0.003578
0.097566,0.003801
0.217759,0.003570
0.205725,0.014724
0.162794,0.013167
0.102192,0.011355
0.102737,0.013952
0.281341,0.006197
0.145527,0.010824
0.129440,0.003629
0.205687,0.017938
0.149580,0.014839
0.138539,0.006023
0.178090,0.001359
0.132660,0.018256
0.305379,0.036000
0.161861,0.015587
0.230478,0.003583
0.141448,0.015716
0.118277,0.017249
0.161303,0.001355
0.126705,0.013402
0.202385,0.013917
0.205593,0.003565
0.210023,0.013126
0.333931,0.036000
0.100040,0.008864
0.190015,0.003563
0.078207,0.036000
0.114618,0.013557
0.238235,0.003591
0.217928,0.005954
0.129836,0.010921
0.114042,0.017354
0.145912,0.015677
0.280364,0.036000
0.190384,0.013912
0.147160,0.001350
0.163591,0.008359
0.177800,0.013126
0.242361,0.015675
0.159793,0.018022
0.127182,0.003634
0.252445,0.008455
0.218229,0.009541
0.097334,0.036000
0.122454,0.014694
0.049655,0.036000
0.173653,0.003568
0.142871,0.003602
0.133940,0.003620
0.182307,0.010724
0.202692,0.001360
0.197248,0.005941
0.154057,0.018054
???
0.382514,0.002840
0.441950,0.010247
0.465221,0.017332
0.400021,0.002784
0.382909,0.005687
0.482121,0.018297
0.446234,0.005631
0.469976,0.017339
0.515216,0.015725
0.372833,0.005811
0.473898,0.014582
0.371258,0.008863
0.429509,0.014685
0.462188,0.005438
0.424260,0.015645
0.417507,0.005965
0.509229,0.005495
0.498316,0.013740
0.494088,0.011873
0.376550,0.002874
0.525804,0.008346
0.381961,0.017699
0.518192,0.017645
0.414156,0.009614
0.371819,0.008829
0.450110,0.014779
0.510040,0.010104
0.409997,0.002764
0.446348,0.002722
0.379036,0.016480
0.372622,0.010815
0.375006,0.013709
0.374383,0.009368
0.474796,0.002718
0.433813,0.011152
0.461768,0.017339
0.380975,0.014431
0.509313,0.019411
0.454032,0.014588
0.501223,0.017474
0.372063,0.010856
0.520941,0.012977
0.396721,0.005903
0.425631,0.002740
0.465793,0.009989
0.414229,0.002755
0.391103,0.012901
0.425298,0.011313
0.457942,0.018739
0.441735,0.013690
0.418353,0.018512
0.384567,0.014314
0.461886,0.009384
0.466158,0.014568
0.494150,0.018665
0.461810,0.002717
0.434197,0.005284
0.376552,0.014595
0.513005,0.014763
0.509425,0.017535
0.478196,0.018287
0.385019,0.006622
0.387011,0.002825
0.383437,0.012400
0.524962,0.012079
0.482047,0.005447
0.471885,0.002717
0.454150,0.011832
0.525955,0.005556
0.375077,0.012665
0.430263,0.017468
0.406236,0.008959
0.513555,0.017581
0.402171,0.002780
0.523945,0.004620
0.394345,0.012976
0.513973,0.005508
0.438091,0.014634
0.382209,0.013411
0.495887,0.002730
0.378924,0.017489
0.526920,0.010222
0.469905,0.009993
0.374460,0.013761
0.442251,0.015534
0.401087,0.005571
0.390890,0.016748
0.381517,0.009864
0.418582,0.002748
0.398397,0.005271
0.514337,0.011362
0.484653,0.008184
0.437753,0.018814
0.465927,0.019185
0.490106,0.010022
0.393128,0.014141
0.434654,0.008821
0.410968,0.017666
0.396852,0.015349
0.374978,0.002884
0.512098,0.002748
0.394703,0.016669
0.430265,0.009801
0.498194,0.010513
0.407350,0.004618
0.454086,0.002719
0.429262,0.006393
0.478681,0.002720
0.391038,0.004689
0.371625,0.004851
0.407162,0.002770
0.483024,0.015523
0.398385,0.014050
0.493506,0.005763
0.459176,0.017345
0.517805,0.004599
0.478155,0.005444
0.389538,0.009904
0.380325,0.010538
0.409615,0.015326
0.437399,0.011871
0.462433,0.019192
0.375256,0.004811
0.505202,0.014400
0.490362,0.002724
